chr	start	end	Element name	Gene	class	Cell type	Fraction change in gene expr	Adjusted p-value	Significant	RNA readout method	Perturbation method	nKO	nCtrl	semKO	semCtrl	Power to detect 25% effects	Gene TSS	Normalized HiC Contacts	DHS (RPM)	H3K27ac (RPM)	Activity	ABC Score	Reference
chr19	12906845	12907745	genic|chr19:12906845-12907745	C19orf43	genic	K562	-0.01719504	0.794946079751	0	FlowFISH Screen	KRAB-dCas9	101	913	0.0180166606967	0.00594201501844	1	12845589	17.7145162725291	7.82071	5.527503	6.570281	0.01141539882637	This study
chr19	12912425	12912974	promoter|chr19:12912425-12912974	C19orf43	promoter	K562	-0.05449482	0.174394793323	0	FlowFISH Screen	KRAB-dCas9	96	913	0.0157236777512	0.00594201501844	1	12845589	19.301177975086	2.308914	8.086532	4.322171	0.008182077863616	This study
chr19	12916645	12917677	promoter|chr19:12916645-12917677	C19orf43	promoter	K562	0.0018617	0.890057050004	0	FlowFISH Screen	KRAB-dCas9	140	913	0.0188753948331	0.00594201501844	1	12845589	11.2789028192422	8.351069	16.070703	11.580637	0.012810826546693	This study
chr19	12925705	12926305	intergenic|chr19:12925705-12926305	C19orf43	intergenic	K562	0.07600824	0.628301894054	0	FlowFISH Screen	KRAB-dCas9	13	913	0.0644050717264	0.00594201501844	0.974700848726	12845589	8.54358404491074	1.3277	0.818889	1.042708	0.000873736843457	This study
chr19	12935945	12936745	genic|chr19:12935945-12936745	C19orf43	genic	K562	0.00618423	0.840673941571	0	FlowFISH Screen	KRAB-dCas9	102	913	0.02274962833	0.00594201501844	1	12845589	11.9142701532566	4.073048	2.251946	3.016782	0.00352524430115	This study
chr19	12939125	12939705	genic|chr19:12939125-12939705	C19orf43	genic	K562	0.0137881	0.809629519858	0	FlowFISH Screen	KRAB-dCas9	59	913	0.0203990736528	0.00594201501844	1	12845589	11.9142701532566	1.602644	0.102361	0.405027	0.000473292111781	This study
chr19	12941239	12941805	promoter|chr19:12941239-12941805	C19orf43	promoter	K562	-0.00875101	0.908998438197	0	FlowFISH Screen	KRAB-dCas9	71	913	0.0208507114031	0.00594201501844	1	12845589	11.9362245366174	2.511151	0.818889	1.434	0.001678780743046	This study
chr19	12943165	12943725	genic|chr19:12943165-12943725	C19orf43	genic	K562	-0.01815563	0.794946079751	0	FlowFISH Screen	KRAB-dCas9	87	913	0.0155093066759	0.00594201501844	1	12845589	11.9362245366174	2.64545	0.204722	0.735919	0.000861538804492	This study
chr19	12946045	12946545	promoter|chr19:12946045-12946545	C19orf43	promoter	K562	-0.00814761	0.919169153181	0	FlowFISH Screen	KRAB-dCas9	76	913	0.0218935488018	0.00594201501844	1	12845589	9.89124471275778	1.710626	0.204722	0.591776	0.000574098143193	This study
chr19	12947025	12947525	intergenic|chr19:12947025-12947525	C19orf43	intergenic	K562	-0.03847919	0.572936057894	0	FlowFISH Screen	KRAB-dCas9	73	913	0.0173620658499	0.00594201501844	1	12845589	9.89124471275778	5.377839	1.125973	2.460749	0.002387240158038	This study
chr19	12948705	12949508	promoter|chr19:12948705-12949508	C19orf43	promoter	K562	-0.02552626	0.756707903436	0	FlowFISH Screen	KRAB-dCas9	66	913	0.0189560823664	0.00594201501844	1	12845589	9.89124471275778	1.601355	2.66139	2.078819	0.002016719380194	This study
chr19	12951265	12951825	genic|chr19:12951265-12951825	C19orf43	genic	K562	-0.02093161	0.77533365524	0	FlowFISH Screen	KRAB-dCas9	89	913	0.0208174252378	0.00594201501844	1	12845589	10.680097290011	15.863908	1.433056	4.787809	0.005015218667306	This study
chr19	12951925	12952425	genic|chr19:12951925-12952425	C19orf43	genic	K562	-0.02733546	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	87	913	0.0167087199807	0.00594201501844	1	12845589	10.680097290011	4.788944	1.637779	2.800578	0.002933598868469	This study
chr19	12958325	12958825	genic|chr19:12958325-12958825	C19orf43	genic	K562	-0.00446447	0.978907240855	0	FlowFISH Screen	KRAB-dCas9	73	913	0.0189322438535	0.00594201501844	1	12845589	11.0768120305263	2.744581	0.307083	0.918045	0.000997370694352	This study
chr19	12977965	12978745	genic|chr19:12977965-12978745	C19orf43	genic	K562	-0.02816074	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	117	913	0.0145756757074	0.00594201501844	1	12845589	5.80844343421025	6.738036	2.763751	4.31994	0.002461021041406	This study
chr19	12983025	12983525	genic|chr19:12983025-12983525	C19orf43	genic	K562	-0.0198467	0.840673941571	0	FlowFISH Screen	KRAB-dCas9	28	913	0.036041364481	0.00594201501844	0.999997001342	12845589	4.6554338382119	1.354088	0.716528	0.98501	0.0004497577402	This study
chr19	12983645	12984185	genic|chr19:12983645-12984185	C19orf43	genic	K562	-0.04235871	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	41	913	0.0276110313361	0.00594201501844	0.999999999902	12845589	4.6554338382119	7.977403	0.409445	1.807304	0.000825218995639	This study
chr19	12992085	12992645	promoter|chr19:12992085-12992645	C19orf43	promoter	K562	-0.00929615	0.886225169357	0	FlowFISH Screen	KRAB-dCas9	88	913	0.0188425976002	0.00594201501844	1	12845589	6.59116769295111	10.07776	3.275557	5.774989	0.00373328693219	This study
chr19	12993385	12993885	intergenic|chr19:12993385-12993885	C19orf43	intergenic	K562	0.02676483	0.820156053896	0	FlowFISH Screen	KRAB-dCas9	16	913	0.0439267318804	0.00594201501844	0.999140801668	12845589	6.59116769295111	0.810072	1.842501	1.217565	0.000787104443592	This study
chr19	12994425	12994945	intergenic|chr19:12994425-12994945	C19orf43	intergenic	K562	-0.01122582	0.940062911016	0	FlowFISH Screen	KRAB-dCas9	18	913	0.0345311859572	0.00594201501844	0.999983537469	12845589	6.59116769295111	6.03989	6.551115	6.285526	0.004063327579973	This study
chr19	12995825	12996325	genic|chr19:12995825-12996325	C19orf43	genic	K562	-0.02149044	0.776937884405	0	FlowFISH Screen	KRAB-dCas9	78	913	0.0217134804111	0.00594201501844	1	12845589	7.09746994189186	22.492499	5.936948	11.55871	0.008046199146535	This study
chr19	12996905	12998745	promoter|chr19:12996905-12998745	C19orf43	promoter	K562	-0.03496817	0.321795122946	0	FlowFISH Screen	KRAB-dCas9	223	913	0.012262608897	0.00594201501844	1	12845589	7.09746994189186	13.119011	63.566283	29.061173	0.02022993789012	This study
chr19	12999705	13000205	intergenic|chr19:12999705-13000205	C19orf43	intergenic	K562	0.00250972	0.962434773338	0	FlowFISH Screen	KRAB-dCas9	13	913	0.0386854510106	0.00594201501844	0.999427601498	12845589	7.09746994189186	0.56384	1.228334	0.832215	0.000579317901629	This study
chr19	13001505	13002192	promoter|chr19:13001505-13002192	C19orf43	promoter	K562	-0.02450384	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	93	913	0.0151578349814	0.00594201501844	1	12845589	4.65836887242965	28.006603	3.582641	10.032527	0.004583762000562	This study
chr19	13019305	13019805	genic|chr19:13019305-13019805	C19orf43	genic	K562	0.02619986	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	46	913	0.0317682034332	0.00594201501844	0.999999992205	12845589	5.5963812357626	3.344369	0.511806	1.308313	0.000718119626256	This study
chr19	13029836	13030425	promoter|chr19:13029836-13030425	C19orf43	promoter	K562	-0.0104319	0.87826253019	0	FlowFISH Screen	KRAB-dCas9	94	913	0.0200068816609	0.00594201501844	1	12845589	7.85503490364702	12.768076	5.118058	8.052315	0.006203641928947	This study
chr19	13044308	13044885	promoter|chr19:13044308-13044885	C19orf43	promoter	K562	-0.0173813	0.809629519858	0	FlowFISH Screen	KRAB-dCas9	91	913	0.0192798788606	0.00594201501844	1	12845589	5.73128789844549	10.90985	19.448621	14.579701	0.008195561055436	This study
chr19	13044985	13045485	promoter|chr19:13044985-13045485	C19orf43	promoter	K562	-0.08103724	0.413489075562	0	FlowFISH Screen	KRAB-dCas9	19	913	0.0312486389658	0.00594201501844	0.999998443273	12845589	4.68504674676542	6.658877	8.086532	7.340042	0.003372797918751	This study
chr19	13045805	13046305	intergenic|chr19:13045805-13046305	C19orf43	intergenic	K562	-0.04120772	0.823654791386	0	FlowFISH Screen	KRAB-dCas9	7	913	0.0676331054322	0.00594201501844	0.88893519795	12845589	4.68504674676542	0.686539	0.511806	0.592771	0.00027238220096	This study
chr19	13047265	13047765	intergenic|chr19:13047265-13047765	C19orf43	intergenic	K562	0.03064922	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	37	913	0.0369539988771	0.00594201501844	0.999998599576	12845589	4.68504674676542	0.497241	1.125973	0.748251	0.000343826290845	This study
chr19	13049025	13049663	promoter|chr19:13049025-13049663	C19orf43	promoter	K562	-0.03810527	0.413489075562	0	FlowFISH Screen	KRAB-dCas9	98	913	0.0153575756091	0.00594201501844	1	12845589	4.68504674676542	26.842232	8.495977	15.089742	0.006933836402037	This study
chr19	13056305	13057565	promoter|chr19:13056305-13057565	C19orf43	promoter	K562	-0.01442961	0.809629519858	0	FlowFISH Screen	KRAB-dCas9	139	913	0.015395157338	0.00594201501844	1	12845589	7.78660270394072	17.608726	21.802928	19.592459	0.014962866823017	This study
chr19	13067818	13068345	promoter|chr19:13067818-13068345	C19orf43	promoter	K562	0.02668896	0.690271091156	0	FlowFISH Screen	KRAB-dCas9	88	913	0.0169791564003	0.00594201501844	1	12845589	2.55566513691816	2.828171	5.118058	3.789752	0.00094993215142	This study
chr19	13075665	13076805	intergenic|chr19:13075665-13076805	C19orf43	intergenic	K562	-0.00311278	0.999796824897	0	FlowFISH Screen	KRAB-dCas9	134	913	0.0159054757251	0.00594201501844	1	12845589	1.74473451673769	6.662945	10.645561	8.48214	0.001451485283634	This study
chr19	13085005	13085525	genic|chr19:13085005-13085525	C19orf43	genic	K562	0.02862604	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	38	913	0.0288676528446	0.00594201501844	0.999999999067	12845589	2.45294683313763	1.228937	0.614167	0.868779	0.000209013961884	This study
chr19	13088545	13089065	intergenic|chr19:13088545-13089065	C19orf43	intergenic	K562	0.04866916	0.413489075562	0	FlowFISH Screen	KRAB-dCas9	71	913	0.0366803090011	0.00594201501844	0.999999882241	12845589	2.45294683313763	3.74267	0.409445	1.237916	0.000297822262785	This study
chr19	13094325	13094825	intergenic|chr19:13094325-13094825	C19orf43	intergenic	K562	-0.00069634	0.962434773338	0	FlowFISH Screen	KRAB-dCas9	64	913	0.0172607553168	0.00594201501844	1	12845589	2.27384431382799	1.064017	0.307083	0.57161	0.000127478924721	This study
chr19	13095965	13096465	intergenic|chr19:13095965-13096465	C19orf43	intergenic	K562	-0.03208269	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	47	913	0.0236752833026	0.00594201501844	1	12845589	4.07535941642372	6.394409	3.787363	4.933369	0.001971911248878	This study
chr19	13107305	13107805	genic|chr19:13107305-13107805	C19orf43	genic	K562	-0.04027893	0.413489075562	0	FlowFISH Screen	KRAB-dCas9	90	913	0.0171072948661	0.00594201501844	1	12845589	1.35090683664716	0.818455	0.716528	0.765799	0.000101465416428	This study
chr19	13123985	13124525	genic|chr19:13123985-13124525	C19orf43	genic	K562	-0.02673759	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	73	913	0.0183650768055	0.00594201501844	1	12845589	2.48384851977292	2.55752	2.354307	2.455166	0.000598113789596	This study
chr19	13127205	13127805	genic|chr19:13127205-13127805	C19orf43	genic	K562	-0.02859763	0.77533365524	0	FlowFISH Screen	KRAB-dCas9	40	913	0.0219480071299	0.00594201501844	1	12845589	3.0450569039069	2.483774	1.433056	1.89447	0.000565797459204	This study
chr19	13133545	13134045	genic|chr19:13133545-13134045	C19orf43	genic	K562	0.02552621	0.713457088772	0	FlowFISH Screen	KRAB-dCas9	46	913	0.0345380440135	0.00594201501844	0.999999902198	12845589	1.50177274696885	7.469831	1.330695	3.119905	0.000459540123455	This study
chr19	13144765	13145325	genic|chr19:13144765-13145325	C19orf43	genic	K562	0.00616307	0.863453901327	0	FlowFISH Screen	KRAB-dCas9	73	913	0.018598197077	0.00594201501844	1	12845589	1.86334454807819	0.780305	0.409445	0.56524	0.000103300851742	This study
chr19	13162305	13162805	genic|chr19:13162305-13162805	C19orf43	genic	K562	-0.02332495	0.77533365524	0	FlowFISH Screen	KRAB-dCas9	65	913	0.0195090575418	0.00594201501844	1	12845589	3.724068907412	4.741	0.307083	1.206593	0.000440713503313	This study
chr19	13172085	13172605	genic|chr19:13172085-13172605	C19orf43	genic	K562	0.0090947	0.823654791386	0	FlowFISH Screen	KRAB-dCas9	73	913	0.0239005951795	0.00594201501844	1	12845589	2.63097911894615	2.375874	1.330695	1.759534	0.000454038742497	This study
chr19	13180365	13180865	genic|chr19:13180365-13180865	C19orf43	genic	K562	-0.03291317	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	73	913	0.0171306905896	0.00594201501844	1	12845589	4.33008013311663	10.263171	4.708614	6.961615	0.002956540162216	This study
chr19	13190225	13190725	genic|chr19:13190225-13190725	C19orf43	genic	K562	0.00613288	0.87826253019	0	FlowFISH Screen	KRAB-dCas9	58	913	0.0237668044371	0.00594201501844	1	12845589	1.72272104055938	3.406895	5.834586	4.456543	0.000752992944595	This study
chr19	13204505	13205025	genic|chr19:13204505-13205025	C19orf43	genic	K562	-0.02467504	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	96	913	0.0151831512805	0.00594201501844	1	12845589	3.87042608079278	2.391756	1.433056	1.859046	0.000705710795769	This study
chr19	13208405	13209625	genic|chr19:13208405-13209625	C19orf43	genic	K562	0.00790157	0.820156053896	0	FlowFISH Screen	KRAB-dCas9	133	913	0.0144603211443	0.00594201501844	1	12845589	3.86371571768731	12.143564	6.244031	8.717886	0.003303651274149	This study
chr19	13213425	13214345	promoter|chr19:13213425-13214345	C19orf43	promoter	K562	0.01412518	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	184	913	0.0151395691113	0.00594201501844	1	12845589	1.12780918427917	22.589726	33.267379	27.721673	0.003066428981954	This study
chr19	13215145	13215725	genic|chr19:13215145-13215725	C19orf43	genic	K562	-0.01828446	0.794946079751	0	FlowFISH Screen	KRAB-dCas9	86	913	0.0173773712198	0.00594201501844	1	12845589	1.7575503645978	2.630706	3.173196	2.886707	0.000497609120827	This study
chr19	13227213	13228345	promoter|chr19:13227213-13228345	C19orf43	promoter	K562	-0.00146417	0.978907240855	0	FlowFISH Screen	KRAB-dCas9	62	913	0.0233397584554	0.00594201501844	1	12845589	2.97454126602104	12.916781	15.354175	14.045971	0.004097789198792	This study
chr19	13228625	13229351	promoter|chr19:13228625-13229351	C19orf43	promoter	K562	0.0252115	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	87	913	0.0325430786029	0.00594201501844	0.999999998646	12845589	2.97454126602104	5.401282	6.14167	5.782014	0.001686852017313	This study
chr19	13229485	13229985	promoter|chr19:13229485-13229985	C19orf43	promoter	K562	0.01480049	0.782743783649	0	FlowFISH Screen	KRAB-dCas9	74	913	0.0175138103493	0.00594201501844	1	12845589	2.97454126602104	6.910465	2.866113	4.483821	0.001308115563041	This study
chr19	13260938	13261531	promoter|chr19:13260938-13261531	C19orf43	promoter	K562	-0.03148886	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	88	913	0.0169358257453	0.00594201501844	1	12845589	2.44430480095304	10.182053	10.850283	10.494495	0.002515907984523	This study
chr19	13262245	13262985	genic|chr19:13262245-13262985	C19orf43	genic	K562	-0.0230646	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	111	913	0.0131436032466	0.00594201501844	1	12845589	2.44430480095304	16.261374	12.897507	14.640164	0.003509773981724	This study
chr19	13263605	13264105	genic|chr19:13263605-13264105	C19orf43	genic	K562	0.01591925	0.77533365524	0	FlowFISH Screen	KRAB-dCas9	78	913	0.0162591140148	0.00594201501844	1	12845589	2.44430480095304	12.333035	11.46445	11.892714	0.002851111378895	This study
chr19	13266245	13266765	intergenic|chr19:13266245-13266765	C19orf43	intergenic	K562	0.00377972	0.87826253019	0	FlowFISH Screen	KRAB-dCas9	79	913	0.0205739734844	0.00594201501844	1	12845589	0.436815159167193	6.054266	1.535417	3.087233	0.000132265006359	This study
chr19	13273605	13274145	intergenic|chr19:13273605-13274145	C19orf43	intergenic	K562	-0.01415152	0.823654791386	0	FlowFISH Screen	KRAB-dCas9	96	913	0.0164857013155	0.00594201501844	1	12845589	1.33178739256874	19.887075	7.88181	12.533546	0.00163714334206	This study
chr19	13274445	13275785	intergenic|chr19:13274445-13275785	C19orf43	intergenic	K562	-0.00616224	0.941314196557	0	FlowFISH Screen	KRAB-dCas9	100	913	0.016674582232	0.00594201501844	1	12845589	1.81795573179828	7.289825	17.913204	11.431848	0.002038344532252	This study
chr19	13283085	13283605	intergenic|chr19:13283085-13283605	C19orf43	intergenic	K562	-0.01671559	0.823654791386	0	FlowFISH Screen	KRAB-dCas9	69	913	0.0205309543042	0.00594201501844	1	12845589	3.47347697633904	2.400963	1.125973	1.644206	0.000560142468398	This study
chr19	13301925	13302425	intergenic|chr19:13301925-13302425	C19orf43	intergenic	K562	-0.02558647	0.794946079751	0	FlowFISH Screen	KRAB-dCas9	38	913	0.0222820971232	0.00594201501844	1	12845589	1.71829228680363	1.946816	0.204722	0.63131	0.000106394102874	This study
chr19	13305225	13305845	intergenic|chr19:13305225-13305845	C19orf43	intergenic	K562	0.00450927	0.940062911016	0	FlowFISH Screen	KRAB-dCas9	22	913	0.0410482307345	0.00594201501844	0.99990523517	12845589	1.08819611151222	1.733321	0.307083	0.729567	7.78664183892006E-05	This study
chr19	13306445	13306985	intergenic|chr19:13306445-13306985	C19orf43	intergenic	K562	0.01680299	0.809629519858	0	FlowFISH Screen	KRAB-dCas9	42	913	0.0361174515429	0.00594201501844	0.999999527614	12845589	1.08819611151222	0.974547	0.204722	0.446664	4.76722849353026E-05	This study
chr19	13323585	13324085	genic|chr19:13323585-13324085	C19orf43	genic	K562	0.01041894	0.823654791386	0	FlowFISH Screen	KRAB-dCas9	58	913	0.0208830826096	0.00594201501844	1	12845589	1.00791120770272	1.930394	0.614167	1.088848	0.000107638436269	This study
chr19	13345245	13345765	genic|chr19:13345245-13345765	C19orf43	genic	K562	0.01714936	0.77533365524	0	FlowFISH Screen	KRAB-dCas9	70	913	0.0263069817659	0.00594201501844	1	12845589	1.19270976464882	2.025883	1.842501	1.925473	0.000225242353002	This study
chr19	13358545	13359065	genic|chr19:13358545-13359065	C19orf43	genic	K562	-0.02307581	0.781695785166	0	FlowFISH Screen	KRAB-dCas9	60	913	0.0163752614337	0.00594201501844	1	12845589	0.436815159167193	1.387536	0.204722	0.532969	2.28337634943806E-05	This study
chr19	13371805	13372345	genic|chr19:13371805-13372345	C19orf43	genic	K562	-0.01301611	0.87826253019	0	FlowFISH Screen	KRAB-dCas9	42	913	0.0279639566039	0.00594201501844	0.999999999863	12845589	0.436815159167193	2.551155	1.535417	2.004043	8.58583592940096E-05	This study
chr19	13373145	13373685	genic|chr19:13373145-13373685	C19orf43	genic	K562	-0.04372122	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	29	913	0.0266010800971	0.00594201501844	0.999999999589	12845589	0.436815159167193	2.34749	0.409445	0.980398	4.20027732614163E-05	This study
chr19	13387865	13388365	genic|chr19:13387865-13388365	C19orf43	genic	K562	0.00712897	0.87826253019	0	FlowFISH Screen	KRAB-dCas9	51	913	0.0249687714377	0.00594201501844	1	12845589	1.64784391768734	3.524666	0.409445	1.201322	0.000194157133456	This study
chr19	13388705	13389265	genic|chr19:13388705-13389265	C19orf43	genic	K562	-0.01398695	0.87826253019	0	FlowFISH Screen	KRAB-dCas9	33	913	0.0279768152666	0.00594201501844	0.999999999136	12845589	1.64784391768734	2.035919	0	0	0	This study
chr19	13492665	13493165	genic|chr19:13492665-13493165	C19orf43	genic	K562	-0.01883465	0.823654791386	0	FlowFISH Screen	KRAB-dCas9	50	913	0.0158609114975	0.00594201501844	1	12845589	0.436815159167193	2.106735	0.409445	0.928764	3.979063982726E-05	This study
chr19	13507325	13507905	genic|chr19:13507325-13507905	C19orf43	genic	K562	0.03024595	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	44	913	0.0308808659521	0.00594201501844	0.999999996119	12845589	1.58665991551425	1.614458	1.125973	1.34827	0.000209815983466	This study
chr19	13512165	13512685	genic|chr19:13512165-13512685	C19orf43	genic	K562	0.03347979	0.694611332431	0	FlowFISH Screen	KRAB-dCas9	38	913	0.0332240295717	0.00594201501844	0.99999991707	12845589	1.52103889044214	2.684034	2.559029	2.631491	0.000392572663962	This study
