chromosome	enhancer_wide_start	enhancer_wide_end	enhancer_start	enhancer_end	sequence_start	sequence_end	target_start	target_end	main_tss_start	main_tss_end	main_tss_bin	validated	H3K27ac/abs(distance)	relative_tss_distance	relative_main_tss_distance	is_enhancer	dataset_name	cell_type_target	gene	Gene	Element name	ziga_key	fulco_key	fix_enhancer_wide_start	fix_enhancer_wide_end	actual_tss_distance
chr2	219169029	219171029	219045952	219046314	218973421	219366637	219112685	219227373	219170029	219170157	448	False	0.003607108785353	-123895.59999999404	-123895.59999999404	True	gasperini2019	K562	SLC23A3	SLC23A3		gasperini2019_SLC23A3_219045952-219046314	not_fulco	219045133	219047133	123960
chr2	219627275	219629275	219595256	219595652	219431667	219824883	219570931	219685619	219627507	219627635	442	False	0.305875473824603	-32821.0	-32053.0	True	gasperini2019	K562	SLC4A3	SLC4A3		gasperini2019_SLC4A3_219595256-219595652	not_fulco	219594454	219596454	32117
chr2	219627275	219629275	219661348	219661683	219431667	219824883	219570931	219685619	219627507	219627635	442	False	1.4645830117178311	33240.0	34008.0	True	gasperini2019	K562	SLC4A3	SLC4A3		gasperini2019_SLC4A3_219661348-219661683	not_fulco	219660515	219662515	33944
chr2	219567396	219569396	219595256	219595652	219371788	219765004	219511052	219625740	219571468	219571596	472	False	0.4087478763653798	27058.0	23986.0	True	gasperini2019	K562	OBSL1	OBSL1		gasperini2019_OBSL1_219595256-219595652	not_fulco	219594454	219596454	23922
chr2	219567396	219569396	219661348	219661683	219371788	219765004	219511052	219625740	219571468	219571596	472	False	0.5531282448332537	93119.0	90047.0	True	gasperini2019	K562	OBSL1	OBSL1		gasperini2019_OBSL1_219661348-219661683	not_fulco	219660515	219662515	89983
chr2	219567396	219569396	219662027	219662194	219371788	219765004	219511052	219625740	219571468	219571596	472	False	0.6682148676248317	93714.0	90642.0	True	gasperini2019	K562	OBSL1	OBSL1		gasperini2019_OBSL1_219662027-219662194	not_fulco	219661110	219663110	90578
chr2	227485664	227487664	227450982	227451776	227290056	227683272	227429320	227544008	227472072	227472200	334	False	0.933548377092298	-35284.85714286566	-20692.857142865658	True	gasperini2019	K562	AGFG1	AGFG1		gasperini2019_AGFG1_227450982-227451776	not_fulco	227450379	227452379	20757
chr2	227485664	227487664	227466184	227466735	227290056	227683272	227429320	227544008	227472072	227472200	334	False	1.67072643921546	-20204.857142865658	-5612.857142865658	True	gasperini2019	K562	AGFG1	AGFG1		gasperini2019_AGFG1_227466184-227466735	not_fulco	227465459	227467459	5677
chr2	16665021	16667021	16773120	16773462	16469413	16862629	16608677	16723365	16666021	16666149	448	False	0.0073030183713127	107270.25	107270.25	True	gasperini2019	K562	FAM49A	FAM49A		gasperini2019_FAM49A_16773120-16773462	not_fulco	16772291	16774291	107206
chr2	230723983	230725983	230650542	230651059	230528375	230921591	230667639	230782327	230712823	230712951	353	False	0.1530293890472082	-74183.0	-62023.0	True	gasperini2019	K562	CAB39	CAB39		gasperini2019_CAB39_230650542-230651059	not_fulco	230649800	230651800	62087
chr2	230723983	230725983	230656688	230657212	230528375	230921591	230667639	230782327	230712823	230712951	353	False	0.3487579393222129	-68033.0	-55873.0	True	gasperini2019	K562	CAB39	CAB39		gasperini2019_CAB39_230656688-230657212	not_fulco	230655950	230657950	55937
chr2	230723983	230725983	230658624	230659752	230528375	230921591	230667639	230782327	230712823	230712951	353	True	1.7180514123240422	-65795.0	-53635.0	True	gasperini2019	K562	CAB39	CAB39		gasperini2019_CAB39_230658624-230659752	not_fulco	230658188	230660188	53699
chr2	230723983	230725983	230660593	230660851	230528375	230921591	230667639	230782327	230712823	230712951	353	False	0.4496208011242587	-64261.0	-52101.0	True	gasperini2019	K562	CAB39	CAB39		gasperini2019_CAB39_230660593-230660851	not_fulco	230659722	230661722	52165
chr2	230723983	230725983	230667294	230667604	230528375	230921591	230667639	230782327	230712823	230712951	353	False	0.294931108158031	-57534.0	-45374.0	True	gasperini2019	K562	CAB39	CAB39		gasperini2019_CAB39_230667294-230667604	not_fulco	230666449	230668449	45438
chr2	237966979	237968979	237964878	237965541	237771371	238164587	237910635	238025323	237966955	237967083	440	True	38.20158989042604	-2769.5999999940395	-1745.5999999940395	True	gasperini2019	K562	UBE2F	UBE2F		gasperini2019_UBE2F_237964878-237965541	not_fulco	237964209	237966209	1810
chr2	238425964	238427964	238421295	238421980	238230356	238623572	238369620	238484308	238426964	238427092	448	True	7.870008945330831	-5327.5	-5327.5	True	gasperini2019	K562	ASB1	ASB1		gasperini2019_ASB1_238421295-238421980	not_fulco	238420637	238422637	5391
chr2	238425964	238427964	238422151	238422783	238230356	238623572	238369620	238484308	238426964	238427092	448	True	7.458446532795998	-4497.5	-4497.5	True	gasperini2019	K562	ASB1	ASB1		gasperini2019_ASB1_238422151-238422783	not_fulco	238421467	238423467	4561
chr2	238425964	238427964	238423704	238423858	238230356	238623572	238369620	238484308	238426964	238427092	448	False	2.7418730735629024	-3183.5	-3183.5	True	gasperini2019	K562	ASB1	ASB1		gasperini2019_ASB1_238423704-238423858	not_fulco	238422781	238424781	3247
chr2	238319478	238321478	238422151	238422783	238123870	238517086	238263134	238377822	238320478	238320606	448	False	0.3289033889237512	101988.5	101988.5	True	gasperini2019	K562	TRAF3IP1	TRAF3IP1		gasperini2019_TRAF3IP1_238422151-238422783	not_fulco	238421467	238423467	101925
chr2	240019774	240021774	240061087	240061273	239824166	240217382	239963430	240078118	240025254	240025382	483	False	0.0290896755440001	40406.0	35926.0	True	gasperini2019	K562	NDUFA10	NDUFA10		gasperini2019_NDUFA10_240061087-240061273	not_fulco	240060180	240062180	35862
chr2	20337787	20339787	20430792	20431326	20142179	20535395	20281443	20396131	20350819	20350947	542	False	0.0376780667304378	92272.1428571418	80240.1428571418	True	gasperini2019	K562	PUM2	PUM2		gasperini2019_PUM2_20430792-20431326	not_fulco	20430059	20432059	80176
chr2	20446073	20448073	20430792	20431326	20250465	20643681	20389729	20504417	20447073	20447201	448	False	0.1887906492463625	-16014.0	-16014.0	True	gasperini2019	K562	RHOB	RHOB		gasperini2019_RHOB_20430792-20431326	not_fulco	20430059	20432059	16078
chr3	20039445	20041445	20023857	20024023	19843837	20237053	19983101	20097789	20040445	20040573	448	False	0.7198902794607694	-16505.0	-16505.0	True	gasperini2019	K562	KAT2B	KAT2B		gasperini2019_KAT2B_20023857-20024023	not_fulco	20022940	20024940	16569
chr3	20039445	20041445	20038720	20038928	19843837	20237053	19983101	20097789	20040445	20040573	448	False	7.401633467959593	-1621.0	-1621.0	True	gasperini2019	K562	KAT2B	KAT2B		gasperini2019_KAT2B_20038720-20038928	not_fulco	20037824	20039824	1685
chr3	19946250	19948250	20014626	20014967	19750642	20143858	19889906	20004594	19947122	19947250	447	False	0.0701850513858048	67546.33333333209	67674.33333333209	True	gasperini2019	K562	RAB5A	RAB5A		gasperini2019_RAB5A_20014626-20014967	not_fulco	20013796	20015796	67610
chr3	19946250	19948250	20022860	20023307	19750642	20143858	19889906	20004594	19947122	19947250	447	False	0.1489196960542449	75833.33333333209	75961.33333333209	True	gasperini2019	K562	RAB5A	RAB5A		gasperini2019_RAB5A_20022860-20023307	not_fulco	20022083	20024083	75897
chr3	19946250	19948250	20023857	20024023	19750642	20143858	19889906	20004594	19947122	19947250	447	False	0.1546738720683021	76690.33333333209	76818.33333333209	True	gasperini2019	K562	RAB5A	RAB5A		gasperini2019_RAB5A_20023857-20024023	not_fulco	20022940	20024940	76754
chr3	19946250	19948250	20038720	20038928	19750642	20143858	19889906	20004594	19947122	19947250	447	False	0.1308368873008974	91574.33333333208	91702.33333333208	True	gasperini2019	K562	RAB5A	RAB5A		gasperini2019_RAB5A_20038720-20038928	not_fulco	20037824	20039824	91638
chr3	19937174	19939174	20014626	20014967	19741566	20134782	19880830	19995518	19947006	19947134	517	False	0.0700649536438344	76622.33333333209	67790.33333333209	True	gasperini2019	K562	EFHB	EFHB		gasperini2019_EFHB_20014626-20014967	not_fulco	20013796	20015796	67726
chr3	19937174	19939174	20015569	20015795	19741566	20134782	19880830	19995518	19947006	19947134	517	False	0.0515319182254843	77508.33333333209	68676.33333333209	True	gasperini2019	K562	EFHB	EFHB		gasperini2019_EFHB_20015569-20015795	not_fulco	20014682	20016682	68612
chr3	37000734	37002734	36957876	36958400	36805126	37198342	36944390	37059078	36993542	36993670	384	False	0.6346903642394628	-43596.25	-35404.25	True	gasperini2019	K562	MLH1	MLH1		gasperini2019_MLH1_36957876-36958400	not_fulco	36957138	36959138	35468
chr3	36931892	36933892	36954887	36955096	36736284	37129500	36875548	36990236	36908444	36908572	257	True	0.0731719564868573	22099.0	46547.0	True	gasperini2019	K562	TRANK1	TRANK1		gasperini2019_TRANK1_36954887-36955096	not_fulco	36953991	36955991	46483
chr3	36931892	36933892	36957876	36958400	36736284	37129500	36875548	36990236	36908444	36908572	257	False	0.4521820808975932	25246.0	49694.0	True	gasperini2019	K562	TRANK1	TRANK1		gasperini2019_TRANK1_36957876-36958400	not_fulco	36957138	36959138	49630
chr3	36931892	36933892	36969546	36970379	36736284	37129500	36875548	36990236	36908444	36908572	257	False	0.2576059896849296	37070.0	61518.0	True	gasperini2019	K562	TRANK1	TRANK1		gasperini2019_TRANK1_36969546-36970379	not_fulco	36968962	36970962	61454
chr3	36991781	36993781	36954887	36955096	36796173	37189389	36935437	37050125	36993037	36993165	450	False	0.0895222861629613	-37789.66666666418	-38045.66666666418	True	gasperini2019	K562	EPM2AIP1	EPM2AIP1		gasperini2019_EPM2AIP1_36954887-36955096	not_fulco	36953991	36955991	38110
chr3	36991781	36993781	36957183	36957272	36796173	37189389	36935437	37050125	36993037	36993165	450	False	0.5269760289354264	-35553.66666666418	-35809.66666666418	True	gasperini2019	K562	EPM2AIP1	EPM2AIP1		gasperini2019_EPM2AIP1_36957183-36957272	not_fulco	36956227	36958227	35874
chr3	36991781	36993781	36957876	36958400	36796173	37189389	36935437	37050125	36993037	36993165	450	False	0.6438852390194448	-34642.66666666418	-34898.66666666418	True	gasperini2019	K562	EPM2AIP1	EPM2AIP1		gasperini2019_EPM2AIP1_36957876-36958400	not_fulco	36957138	36959138	34963
chr3	36991781	36993781	36958641	36959058	36796173	37189389	36935437	37050125	36993037	36993165	450	False	0.4134806739211809	-33931.66666666418	-34187.66666666418	True	gasperini2019	K562	EPM2AIP1	EPM2AIP1		gasperini2019_EPM2AIP1_36958641-36959058	not_fulco	36957849	36959849	34252
chr3	39153078	39155078	39177446	39178304	38957470	39350686	39096734	39211422	39153566	39153694	444	False	0.7708227011302166	23797.5	24309.5	True	gasperini2019	K562	CSRNP1	CSRNP1		gasperini2019_CSRNP1_39177446-39178304	not_fulco	39176875	39178875	24245
chr3	42583157	42585157	42683517	42683674	42387549	42780765	42526813	42641501	42581853	42581981	430	False	0.0177971703153478	99438.11111111194	101742.11111111194	True	gasperini2019	K562	SEC22C	SEC22C		gasperini2019_SEC22C_42683517-42683674	not_fulco	42682595	42684595	101678
chr3	42655254	42657254	42683517	42683674	42459646	42852862	42598910	42713598	42658686	42658814	467	False	0.072694930633619	27340.5	24908.5	True	gasperini2019	K562	ZBTB47	ZBTB47		gasperini2019_ZBTB47_42683517-42683674	not_fulco	42682595	42684595	24845
chr3	42803486	42805486	42683517	42683674	42607878	43001094	42747142	42861830	42804358	42804486	447	False	0.0149939483344512	-120891.5	-120763.5	True	gasperini2019	K562	HIGD1A	HIGD1A		gasperini2019_HIGD1A_42683517-42683674	not_fulco	42682595	42684595	120827
chr3	42772254	42774254	42683517	42683674	42576646	42969862	42715910	42830598	42773254	42773382	448	False	0.0201956488438137	-89659.0	-89659.0	True	gasperini2019	K562	CCDC13	CCDC13		gasperini2019_CCDC13_42683517-42683674	not_fulco	42682595	42684595	89723
chr3	43696665	43698665	43769362	43770150	43501057	43894273	43640321	43755009	43690881	43691009	395	False	0.2604428734152139	72091.0	78875.0	True	gasperini2019	K562	ABHD5	ABHD5		gasperini2019_ABHD5_43769362-43770150	not_fulco	43768756	43770756	78811
chr3	43696665	43698665	43770462	43771178	43501057	43894273	43640321	43755009	43690881	43691009	395	False	0.3403501419832622	73155.0	79939.0	True	gasperini2019	K562	ABHD5	ABHD5		gasperini2019_ABHD5_43770462-43771178	not_fulco	43769820	43771820	79875
chr3	44337442	44339442	44235887	44236320	44141834	44535050	44281098	44395786	44338058	44338186	445	False	0.2390942142970568	-102339.20000000298	-101955.20000000298	True	gasperini2019	K562	TCAIM	TCAIM		gasperini2019_TCAIM_44235887-44236320	not_fulco	44235103	44237103	102019
chr3	45976221	45978221	46078700	46079268	45780613	46173829	45919877	46034565	45995781	45995909	593	False	0.0131424976140737	101762.75	83202.75	True	gasperini2019	K562	FYCO1	FYCO1		gasperini2019_FYCO1_46078700-46079268	not_fulco	46077984	46079984	83139
chr3	46406579	46408579	46509106	46509605	46210971	46604187	46350235	46464923	46407195	46407323	445	False	0.2171734671715935	101776.0	102160.0	True	gasperini2019	K562	CCRL2	CCRL2		gasperini2019_CCRL2_46509106-46509605	not_fulco	46508355	46510355	102096
chr3	46406579	46408579	46509932	46510167	46210971	46604187	46350235	46464923	46407195	46407323	445	False	0.158648984163839	102470.0	102854.0	True	gasperini2019	K562	CCRL2	CCRL2		gasperini2019_CCRL2_46509932-46510167	not_fulco	46509049	46511049	102790
chr3	47380016	47382016	47479231	47479608	47184408	47577624	47323672	47438360	47381016	47381144	448	False	0.0509120008542719	98402.5	98402.5	True	gasperini2019	K562	PTPN23	PTPN23		gasperini2019_PTPN23_47479231-47479608	not_fulco	47478419	47480419	98339
chr3	47380016	47382016	47481770	47482015	47184408	47577624	47323672	47438360	47381016	47381144	448	False	0.0962501812258675	100875.5	100875.5	True	gasperini2019	K562	PTPN23	PTPN23		gasperini2019_PTPN23_47481770-47482015	not_fulco	47480892	47482892	100812
chr3	47578166	47580166	47479231	47479608	47382558	47775774	47521822	47636510	47578782	47578910	445	False	0.0504199829821789	-99746.75	-99362.75	True	gasperini2019	K562	CSPG5	CSPG5		gasperini2019_CSPG5_47479231-47479608	not_fulco	47478419	47480419	99427
chr3	47578166	47580166	47481770	47482015	47382558	47775774	47521822	47636510	47578782	47578910	445	False	0.1002096213092716	-97273.75	-96889.75	True	gasperini2019	K562	CSPG5	CSPG5		gasperini2019_CSPG5_47481770-47482015	not_fulco	47480892	47482892	96954
chr3	47578166	47580166	47533929	47534483	47382558	47775774	47521822	47636510	47578782	47578910	445	False	0.0849573281682024	-44959.75	-44575.75	True	gasperini2019	K562	CSPG5	CSPG5		gasperini2019_CSPG5_47533929-47534483	not_fulco	47533206	47535206	44640
chr3	48813718	48815718	48742201	48742642	48618110	49011326	48757374	48872062	48847742	48847870	706	False	0.2260949832603841	-72297.1428571418	-105321.1428571418	True	gasperini2019	K562	PRKAR2A	PRKAR2A		gasperini2019_PRKAR2A_48742201-48742642	not_fulco	48741421	48743421	105385
chr3	48813718	48815718	48915386	48915687	48618110	49011326	48757374	48872062	48847742	48847870	706	False	0.0609242808457404	100817.8571428582	67793.8571428582	True	gasperini2019	K562	PRKAR2A	PRKAR2A		gasperini2019_PRKAR2A_48915386-48915687	not_fulco	48914536	48916536	67730
chr3	48633937	48635937	48742201	48742642	48438329	48831545	48577593	48692281	48635449	48635577	452	False	0.2226064412500246	107483.66666666418	106971.66666666418	True	gasperini2019	K562	SLC26A6	SLC26A6		gasperini2019_SLC26A6_48742201-48742642	not_fulco	48741421	48743421	106908
chr3	9653673	9655673	9646049	9646226	9458065	9851281	9597329	9712017	9649425	9649553	407	False	5.460066012561301	-8536.199999999255	-3288.199999999255	True	gasperini2019	K562	MTMR14	MTMR14		gasperini2019_MTMR14_9646049-9646226	not_fulco	9645137	9647137	3352
chr3	49006850	49008850	48915386	48915687	48811242	49204458	48950506	49065194	49007338	49007466	444	False	0.0449913481347533	-92313.91666666418	-91801.91666666418	True	gasperini2019	K562	WDR6	WDR6		gasperini2019_WDR6_48915386-48915687	not_fulco	48914536	48916536	91866
chr3	49132076	49134076	49134490	49134703	48936468	49329684	49075732	49190420	49132948	49133076	447	False	3.1983149606562025	1520.3333333358169	1648.3333333358169	True	gasperini2019	K562	LAMB2	LAMB2		gasperini2019_LAMB2_49134490-49134703	not_fulco	49133596	49135596	1584
chr3	49102736	49104736	49134490	49134703	48907128	49300344	49046392	49161080	49104632	49104760	455	False	0.1759380274910917	30860.466666668653	29964.466666668653	True	gasperini2019	K562	QARS	QARS		gasperini2019_QARS_49134490-49134703	not_fulco	49133596	49135596	29900
chr3	49165332	49167332	49134490	49134703	48969724	49362940	49108988	49223676	49166332	49166460	448	False	0.1661170015174013	-31736.0	-31736.0	True	gasperini2019	K562	CCDC71	CCDC71		gasperini2019_CCDC71_49134490-49134703	not_fulco	49133596	49135596	31800
chr3	49553476	49555476	49465592	49466045	49357868	49751084	49497132	49611820	49554476	49554604	448	False	0.0614535807541338	-88658.0	-88658.0	True	gasperini2019	K562	BSN	BSN		gasperini2019_BSN_49465592-49466045	not_fulco	49464818	49466818	88722
chr3	49469109	49471109	49444058	49444343	49273501	49666717	49412765	49527453	49470237	49470365	449	False	0.2849007653509772	-25908.733333334327	-26036.733333334327	True	gasperini2019	K562	DAG1	DAG1		gasperini2019_DAG1_49444058-49444343	not_fulco	49443200	49445200	26101
chr3	50566199	50568199	50537242	50537873	50370591	50763807	50509855	50624543	50567711	50567839	452	False	0.3051032369772667	-29642.0	-30154.0	True	gasperini2019	K562	C3orf18	C3orf18		gasperini2019_C3orf18_50537242-50537873	not_fulco	50536557	50538557	30218
chr3	50566199	50568199	50539135	50540279	50370591	50763807	50509855	50624543	50567711	50567839	452	False	0.7941037022612841	-27492.0	-28004.0	True	gasperini2019	K562	C3orf18	C3orf18		gasperini2019_C3orf18_50539135-50540279	not_fulco	50538707	50540707	28068
chr3	50610802	50612802	50537242	50537873	50415194	50808410	50554458	50669146	50611674	50611802	447	False	0.1241283503600701	-74245.5	-74117.5	True	gasperini2019	K562	CISH	CISH		gasperini2019_CISH_50537242-50537873	not_fulco	50536557	50538557	74181
